dataset,layer,num_rows,query_position_mode,mean_prev_loop_mass,mean_last_prev_loop_mass,mean_prompt_mass,mean_current_trigger_mass,mean_recent_nonloop_mass,mean_other_completion_mass,top1_fraction_previous_loop,top1_fraction_last_previous_loop,top1_fraction_prompt,top1_fraction_current_trigger,top1_fraction_recent_nonloop,top1_fraction_other_completion
gpqa,26,121,trigger_start,0.07463546868506049,0.014740584093465446,0.5303022107802147,0.06497732992476422,0.07225459976812579,0.2578303927848162,0.0025826446280991736,0.0010330578512396695,0.8951446280991735,0.07231404958677685,0.0030991735537190084,0.026859504132231406
gpqa,27,121,trigger_start,0.040396128107662785,0.017119710862805896,0.6510388314231368,0.09982188606311466,0.1103141396864479,0.09842901716917014,0.0030991735537190084,0.0030991735537190084,0.8533057851239669,0.11466942148760331,0.02634297520661157,0.0025826446280991736
livecodebench,0,462,trigger_start,0.20467091929641235,0.09694178131321993,0.004352147603199366,0.20784399655216185,0.33683088376855547,0.24630205579972886,0.170995670995671,0.1490800865800866,0.002976190476190476,0.38311688311688313,0.43438852813852813,0.008522727272727272
livecodebench,1,462,trigger_start,0.25307720477664564,0.128800966984162,0.023152978256248034,0.06738021154585597,0.40178714438280577,0.2546024625693565,0.25960497835497837,0.19642857142857142,0.0872564935064935,0.1340638528138528,0.49959415584415584,0.01948051948051948
livecodebench,2,462,trigger_start,0.2645461454673053,0.11908920907296515,0.01031540023645253,0.07329349870515334,0.35070471469581516,0.30114024077659046,0.3033008658008658,0.20684523809523808,0.0027056277056277055,0.1701839826839827,0.45806277056277056,0.06574675324675325
livecodebench,3,462,trigger_start,0.1387039710771599,0.05317520766257706,0.5360951470735269,0.010676189869525338,0.1399284083147617,0.17459629005974248,0.08428030303030302,0.04383116883116883,0.8484848484848485,0.00027056277056277056,0.053841991341991344,0.013122294372294372
livecodebench,4,462,trigger_start,0.12233877463696638,0.06301649269332668,0.48128095133738086,0.07742710363974561,0.1935318629660551,0.12542131319803335,0.05451839826839827,0.04220779220779221,0.7486471861471862,0.08252164502164502,0.10538419913419914,0.008928571428571428
livecodebench,5,462,trigger_start,0.11914608322276211,0.0825700240917695,0.552766134083529,0.044820066295499665,0.22963350498513369,0.0536342194360314,0.033685064935064936,0.03233225108225108,0.8823051948051948,0.025838744588744588,0.05817099567099567,0.0
livecodebench,6,462,trigger_start,0.27957757673673816,0.0801752513896692,0.2634211348377781,0.03195284417068416,0.18716710330706768,0.23788134640816486,0.21171536796536797,0.09131493506493507,0.6141774891774892,0.05357142857142857,0.07873376623376624,0.04180194805194805
livecodebench,7,462,trigger_start,0.15406485422044686,0.0838415548757372,0.3667823626494511,0.050682964936318076,0.2731983332183652,0.15527148564946858,0.04071969696969697,0.03787878787878788,0.8210227272727273,0.049783549783549784,0.08658008658008658,0.001893939393939394
