dataset,layer,num_rows,mean_prev_loop_mass,mean_last_prev_loop_mass,mean_prompt_mass,mean_current_trigger_mass,mean_recent_nonloop_mass,top1_fraction_previous_loop,top1_fraction_last_previous_loop,top1_fraction_prompt,top1_fraction_current_trigger,top1_fraction_recent_nonloop
mmlu_pro,8,130,0.07406514110401846,0.01591095656935627,0.31845810298736277,0.17546346818025296,0.12651819547351736,0.013942307692307693,0.0028846153846153848,0.770673076923077,0.09326923076923077,0.04278846153846154
mmlu_pro,9,130,0.04717819053822985,0.011252900301210152,0.3641746232142815,0.26958101271436763,0.08239900010476749,0.011057692307692308,0.0009615384615384616,0.7201923076923077,0.2201923076923077,0.015865384615384615
mmlu_pro,10,130,0.042141449823975566,0.01430516763178345,0.3059868288727907,0.3761493578839761,0.1290174722761059,0.0014423076923076924,0.0014423076923076924,0.8100961538461539,0.17932692307692308,0.0057692307692307696
mmlu_pro,11,130,0.1521786836334146,0.027692413414255358,0.20537864732054564,0.2344284383723369,0.1045495519414544,0.10384615384615385,0.03798076923076923,0.6105769230769231,0.19038461538461537,0.03413461538461538
mmlu_pro,12,130,0.07693529257980677,0.024369452159421948,0.20900721985560197,0.2687568237575201,0.17144900612318173,0.009134615384615385,0.0057692307692307696,0.7216346153846154,0.19423076923076923,0.03413461538461538
mmlu_pro,13,130,0.10526038691974603,0.023032696197669095,0.1426575655547472,0.22931441823736978,0.1649527731996316,0.03221153846153846,0.011538461538461539,0.5278846153846154,0.2586538461538462,0.09230769230769231
mmlu_pro,14,130,0.09164062539258828,0.020146158122672484,0.17739171569163983,0.2602735979625812,0.14758965629869356,0.022596153846153846,0.010576923076923078,0.6375,0.23653846153846153,0.05096153846153846
mmlu_pro,15,130,0.052205998815882663,0.016309268405446067,0.28427514112912694,0.3446881757332729,0.14570751685577515,0.0004807692307692308,0.0004807692307692308,0.8115384615384615,0.16778846153846153,0.017788461538461538
mmlu_pro,16,130,0.07555087185823,0.016434013803238764,0.22797266147457637,0.17581539466403998,0.14523570448733292,0.016826923076923076,0.002403846153846154,0.6067307692307692,0.16346153846153846,0.07307692307692308
mmlu_pro,17,130,0.08141596242785454,0.020121465978893235,0.19923755899071693,0.2632909291352217,0.13433574562749037,0.0057692307692307696,0.002403846153846154,0.6418269230769231,0.26971153846153845,0.03653846153846154
mmlu_pro,18,130,0.059990170927575,0.01513266604877292,0.2671276451303409,0.24935498289190805,0.1218194043263793,0.0033653846153846156,0.0014423076923076924,0.7418269230769231,0.14807692307692308,0.03942307692307692
mmlu_pro,19,130,0.06529386269215208,0.017125514287573213,0.3035059270950464,0.27701508907171396,0.10694353649249444,0.0019230769230769232,0.0009615384615384616,0.6548076923076923,0.26298076923076924,0.029326923076923077
mmlu_pro,20,130,0.048750279987087614,0.009462678029488485,0.40646498111578133,0.17337901242650472,0.06801951305690007,0.0014423076923076924,0.0014423076923076924,0.7793269230769231,0.1326923076923077,0.035096153846153846
mmlu_pro,21,130,0.046942741961146776,0.010896340084190551,0.48416404265623825,0.08245107990044814,0.07696179943517424,0.0038461538461538464,0.002403846153846154,0.8793269230769231,0.022596153846153846,0.03317307692307692
mmlu_pro,22,130,0.04605539634179037,0.012062183676215891,0.4971488246550927,0.15986094360168163,0.08521364292201515,0.0,0.0,0.9461538461538461,0.03942307692307692,0.007211538461538462
mmlu_pro,23,130,0.05508545035353074,0.009096396115357773,0.564340234032044,0.16792666889153995,0.04291020585403133,0.0057692307692307696,0.002403846153846154,0.8355769230769231,0.15,0.00625
mmlu_pro,24,130,0.03221576681647163,0.006615276631111136,0.6124065605493693,0.13114459279638072,0.04596234721919665,0.0004807692307692308,0.0004807692307692308,0.9302884615384616,0.06538461538461539,0.0033653846153846156
